Temp,Turbidity,DO,BOD ,CO2,pH,Alkalinity,Hardness ,Calcium ,Ammonia ,Nitrite ,Phosphorus ,H2S ,Plankton ,Water Quality
31.47,24.32,7.4907,2.271,0.6726,9.4404,137.8803,68.7306,241.0497,0.0251,1.6847,2.8072,0.0171,2655,1
30.9,19.75,5.8286,4.149,9.879,6.1665,117.0073,273.7121,16.4386,0.0398,1.6292,2.5042,0.0018,5135,1
33.23,16.38,5.7109,2.7413,9.3084,9.3229,48.1112,46.8633,180.9301,0.0313,1.5404,0.0125,0.0018,2359,1
33.3,28.78,6.3788,2.6078,4.625,9.2397,40.868,171.5947,21.3506,0.0422,0.186,0.0115,0.0048,2277,1
30.62,17.08,7.6973,4.4968,8.3296,9.0083,100.993,52.7394,22.0684,0.0495,0.4176,2.5065,0.0122,2248,1
34.05,29.97,7.8989,5.4374,9.0583,9.1015,31.7414,245.9733,11.8203,0.034,1.1681,2.5375,0.0184,5715,1
17.52,27.68,5.8425,5.5306,9.0563,9.2097,133.7274,235.8449,150.1637,0.0304,1.6888,0.0205,0.0048,2475,1
15.87,25.31,6.7658,3.4663,8.4378,6.4595,182.4528,59.6519,13.6491,0.0472,1.7497,0.0115,0.0022,5847,1
17.42,28.98,5.5217,2.696,0.8896,6.3568,34.9331,269.4052,162.5443,0.037,0.093,2.4069,0.0112,2413,1
15.64,23.58,6.8116,2.9452,9.9568,9.1797,129.7761,197.4299,12.3746,0.035,1.3831,2.2313,0.0029,5094,1
15.16,19.32,7.3776,5.7439,8.5583,9.212,187.9037,284.5886,19.7029,0.0433,1.1579,2.8285,0.0028,4556,1
15.08,24.11,6.1956,2.695,9.5483,6.2358,49.4141,51.5444,106.6266,0.0397,1.667,2.0295,0.0122,2183,1
16.64,21.92,5.0434,5.5288,3.1738,6.2374,111.7095,154.2704,17.8037,0.0416,0.6379,2.7153,0.0068,2531,1
30.58,18.55,6.3689,4.0802,4.0792,6.2759,146.0529,173.0399,12.5804,0.0399,0.6538,0.016,0.0042,2542,1
15,27.46,7.7304,5.2251,8.6421,9.0145,146.3274,284.4085,22.2259,0.0429,0.4596,0.0264,0.0021,5880,1
33.95,19.2,6.0182,2.9001,9.0804,9.1931,171.7465,180.8256,16.4285,0.0474,1.2805,0.0108,0.0139,5279,1
33.23,28.11,6.7249,5.6468,3.1992,6.2071,170.8601,44.0596,23.5579,0.0323,0.9263,0.0226,0.0001,5575,1
32.17,16.6,6.5929,3.8215,8.8416,9.1124,33.4043,63.3409,185.9967,0.0378,1.1706,0.028,0.0133,4737,1
18.74,17.28,7.3549,5.5766,4.3281,6.3211,188.1028,275.8442,24.9713,0.0464,0.0932,0.0119,0.0175,2948,1
18.95,25.81,5.8827,2.0838,8.5374,6.2874,49.0613,33.3279,23.806,0.0379,1.6394,2.9749,0.0129,4599,1
31.37,15.87,6.35,5.9041,0.46,6.1706,135.233,59.9109,13.8515,0.05,0.2314,2.9763,0.0185,4798,1
19.29,15.29,7.9081,4.15,4.8265,9.306,118.3833,37.8231,139.265,0.0458,0.6703,2.926,0.0068,4727,1
34.28,19.82,6.8126,3.8858,3.8793,6.2566,43.7088,169.1575,107.8682,0.0411,0.3795,2.1741,0.0147,5251,1
19.43,25.22,5.2449,5.0331,9.4837,6.462,29.1437,25.199,13.7671,0.0384,1.0326,2.3225,0.0088,2300,1
33.1,27.41,5.5139,5.7244,8.24,6.2533,30.1405,296.2718,12.2415,0.0495,1.483,0.0233,0.009,2350,1
16.05,17.88,5.373,4.785,9.0051,9.3817,117.5768,180.0327,10.6694,0.0441,0.591,2.1407,0.0172,5261,1
16.83,28.77,7.3168,4.9552,8.5899,9.073,39.9186,68.0167,11.9482,0.0362,1.3224,2.4943,0.0144,2991,1
18.99,22.7,7.2329,2.9114,8.4663,6.0481,48.5408,190.1196,19.7804,0.0318,0.8711,2.2237,0.0176,5200,1
19.81,24.74,5.9357,2.1475,2.1396,6.1455,199.4006,27.2607,14.6633,0.027,1.1698,0.0253,0.0054,2752,1
16.15,19.65,6.0392,2.1395,1.452,9.0652,100.3092,188.0733,11.6163,0.0464,0.6134,2.0146,0.0091,2227,1
33.08,23.08,6.7572,3.2805,9.7048,9.3476,188.5511,25.8538,12.3276,0.0278,1.1301,0.0249,0.0106,2675,1
34.25,29.1,7.5852,5.7538,2.8524,6.0004,33.3066,69.112,168.2049,0.029,1.9853,0.0188,0.015,5328,1
17.53,26.17,5.938,2.3541,8.7075,6.3975,36.8647,172.2606,181.8295,0.0443,1.0946,2.2145,0.0033,5582,1
30.16,16.7,7.3686,5.8835,8.1158,9.1001,157.7802,69.8601,110.3814,0.0335,1.754,2.7273,0.0134,2252,1
30.65,26.73,6.6074,4.1096,8.4511,6.1162,160.1948,28.7244,217.171,0.0412,0.0354,2.9212,0.0024,2604,1
33.25,28,7.5614,2.7611,0.6207,6.0527,40.6081,209.2492,156.7078,0.0494,0.7988,0.0198,0.0001,2921,1
17.94,22.41,5.3389,2.6769,8.1022,9.1125,140.0496,32.2249,218.0106,0.044,0.5223,0.0179,0.0109,2325,1
15.46,27.66,6.4789,3.2521,9.7319,9.308,135.3715,231.5306,161.2627,0.0322,1.0578,0.0136,0.0003,5112,1
18.44,17.97,5.5691,5.9677,2.6638,6.0924,49.0562,34.6019,230.6066,0.0381,0.7933,2.9498,0.0059,4680,1
18.11,21.17,6.9465,3.7941,8.1642,9.427,158.4873,287.4529,176.8807,0.0349,0.8156,2.7484,0.018,2655,1
30.29,23.21,7.7557,5.3504,1.7191,9.0416,139.7186,190.126,187.787,0.0365,1.4123,0.0103,0.0064,4919,1
30.37,22.26,7.942,3.874,3.7979,6.4802,47.234,265.521,154.6903,0.0459,0.2585,0.0189,0.0066,2754,1
18.99,27.83,7.3577,2.6307,9.9704,6.4231,138.4004,207.4146,121.8522,0.0415,0.83,0.0296,0.0129,2736,1
17.32,23.45,5.1188,4.6111,0.2303,6.1307,127.8951,38.032,20.4277,0.035,0.6974,0.0273,0.0093,2920,1
31.95,27.77,6.8524,2.4601,9.1642,9.449,47.0617,191.5562,15.2251,0.0343,0.541,2.3715,0.0187,5142,1
31.5,21.58,5.3461,5.2093,2.0921,9.2349,192.4471,250.9494,166.9705,0.0383,0.98,2.3649,0.0027,4953,1
32.36,20.23,7.23,2.2393,3.1573,6.0569,196.5588,289.2751,203.6795,0.0447,0.0288,0.0215,0.0064,2382,1
31.63,21,7.2601,5.8017,8.7081,6.4486,135.8813,277.7826,23.7358,0.0353,0.8476,2.2363,0.008,5892,1
31.31,19.83,5.7501,2.5386,8.9295,9.1327,127.8089,262.2041,180.156,0.0491,1.1564,0.0261,0.014,2403,1
19.86,17.99,5.5281,3.7506,1.8214,9.2451,44.7845,200.9215,22.3359,0.0487,1.7884,0.0143,0.0023,2869,1
17.02,21.45,5.062,3.6141,2.3778,9.1389,178.1038,49.64,23.1979,0.0307,1.5634,0.0161,0.0101,4888,1
19.03,28.25,7.2117,2.3454,9.9176,9.1108,178.131,282.8265,19.7081,0.0295,1.8284,0.0137,0.0144,5555,1
18.78,23.98,7.0637,4.0679,0.9482,9.0924,153.5508,51.4221,18.1252,0.0262,0.638,0.0188,0.0187,2114,1
32.27,26.87,5.8111,3.6118,0.4862,6.1366,188.221,233.3334,12.8986,0.0379,0.0393,2.1766,0.0058,2252,1
19.26,15.69,6.5131,5.9278,8.2505,9.4098,179.1635,52.7624,143.5063,0.0278,1.9574,0.0145,0.0072,5188,1
31.15,28.15,7.3546,2.7375,1.8976,9.0968,199.5712,263.112,190.3014,0.0356,0.7705,0.0261,0.0078,2337,1
33.12,18.06,7.9808,4.4919,8.4715,9.1109,29.1834,224.803,227.6719,0.0307,1.8455,0.0219,0.0126,4896,1
18.38,15.33,6.5191,2.7101,4.2609,6.3032,138.9012,54.8413,227.3619,0.0453,1.9082,0.0252,0.0071,5943,1
31.34,28.16,6.5281,2.2871,8.2453,9.0848,37.7337,29.277,215.672,0.0347,1.3943,0.0183,0.0125,2860,1
33.76,26.61,6.0847,4.8804,9.6703,9.0421,30.5092,294.2061,221.7333,0.0292,0.7835,0.024,0.0121,4679,1
17.51,27.7,7.4052,5.078,8.7085,9.2274,27.9016,62.0664,24.6102,0.0313,0.6404,0.0121,0.0034,5409,1
17.9,29.12,5.6972,2.3595,1.2427,6.0738,121.7524,154.0632,171.4478,0.0355,1.6131,2.894,0.0152,2736,1
17.89,22.94,6.1668,5.1769,9.3774,6.2522,45.7394,250.4961,24.0847,0.0436,0.3743,2.6479,0.0152,2720,1
15.62,16.2,5.8248,4.066,3.9834,9.1108,28.9123,290.244,18.6146,0.0311,1.4491,2.8754,0.0119,2427,1
34.14,15.36,5.4686,3.8654,3.8597,9.4094,27.2635,233.2482,23.9105,0.0459,1.4007,0.0113,0.0157,4667,1
19.16,16.91,6.9409,2.8951,8.5496,9.2788,42.4374,216.1603,10.3608,0.0458,0.6519,2.4232,0.0104,4654,1
17.52,24.35,7.9558,2.5423,3.1717,6.4841,129.2365,189.5379,184.4802,0.0363,0.4282,2.8259,0.0134,2552,1
16.39,15.83,5.4707,5.659,9.7292,9.2805,35.8777,64.7607,16.4889,0.0304,0.0855,0.0262,0.0007,5558,1
31.42,18.52,7.2249,4.754,0.1521,6.0935,49.6356,23.6119,116.5497,0.0468,0.7959,0.0218,0.0009,2291,1
19.01,23.26,6.27,5.2984,0.1776,6.4747,44.1081,184.786,12.3259,0.0375,0.0869,0.0116,0.0178,2598,1
19.17,22.42,7.8994,4.595,8.5836,6.1549,172.33,174.5513,20.6202,0.0291,1.3877,0.0266,0.0039,2464,1
19.84,24.82,7.4133,4.5905,3.4109,6.4048,46.8666,247.9776,149.5578,0.0444,0.1993,0.019,0.0045,2450,1
31.65,29.81,7.9128,3.6285,4.1798,6.1398,32.9566,36.3427,20.4916,0.0432,0.2405,2.0041,0.0046,5812,1
17.35,15.49,7.95,4.766,8.3093,9.149,43.379,247.6286,18.7114,0.0253,0.1343,0.0248,0.0141,4789,1
15.91,15.87,7.3254,2.6075,1.3181,6.0553,31.7849,253.2038,132.8857,0.0405,0.2111,2.8131,0.0066,5891,1
19.06,29.51,7.8854,4.5684,4.4273,9.4879,47.1425,31.2476,126.3598,0.0269,1.2563,0.0188,0.0029,2724,1
17.21,19.98,6.9166,5.1392,3.2142,6.3382,47.191,159.0387,206.5028,0.0401,0.3644,2.4779,0.0081,2788,1
34.58,22.99,5.0587,5.0135,9.518,6.0667,27.9445,36.2087,20.6112,0.0285,1.0577,2.7871,0.0109,5507,1
30.6,28.55,5.7626,3.5095,3.3505,9.125,154.4158,241.4962,11.8006,0.0341,1.5924,2.0221,0.0134,5612,1
16.52,27.38,7.1439,2.7389,3.8895,6.4485,45.7916,45.1089,200.7716,0.0283,0.6577,0.0113,0.0164,2679,1
16,19.48,7.1742,3.6301,9.6031,9.0312,167.8486,216.1875,150.7117,0.0486,0.6983,2.809,0.0188,2491,1
18.5,24.29,7.4347,3.584,8.212,9.3604,48.2013,50.3766,158.7247,0.0324,0.0383,2.7216,0.0011,5682,1
19.55,28.5,5.64,2.8884,4.1805,9.1133,45.5446,205.8483,13.2865,0.0349,0.4119,0.0183,0.0102,2366,1
31.68,28.28,6.1514,5.7467,9.3397,9.2897,33.1427,164.9965,17.0164,0.0254,1.8416,0.0238,0.0119,4983,1
33.74,16.18,5.5409,5.5928,9.8942,6.4584,113.912,71.7529,129.4319,0.0392,0.6793,0.0118,0.0081,2426,1
32.32,24.43,5.2041,4.9137,0.2702,6.2499,32.4559,70.7488,13.5249,0.0379,0.3159,0.0208,0.016,4555,1
16.76,28.9,7.9255,4.9468,9.5982,9.0847,152.9121,68.3215,20.6726,0.0475,0.6854,2.1793,0.0082,2054,1
17.55,25.65,6.9407,3.722,1.6112,6.2945,121.5948,38.5103,24.9451,0.0481,1.8661,0.0242,0.0184,2133,1
19.21,21.81,7.5292,3.0931,8.6648,9.0007,47.2616,209.8011,182.8001,0.0384,0.8418,0.0188,0.0103,2963,1
19.62,27.36,6.0308,5.4411,1.8538,6.1285,49.856,55.5235,10.4167,0.0426,0.4991,2.6092,0.0131,2407,1
30.48,17.21,5.1964,5.8598,8.645,6.0373,145.0319,57.9164,214.2434,0.046,1.5449,0.0273,0.0136,4596,1
19.73,19.21,5.0819,4.7834,0.1073,6.2045,25.1305,54.7866,186.3735,0.0271,0.3416,2.4524,0.0056,5293,1
31.67,25.96,5.0538,2.4541,2.4068,9.3199,189.3713,283.4105,10.5255,0.0367,1.5302,2.1255,0.0188,2106,1
34.08,21.15,6.331,2.59,1.2217,9.3029,166.4015,43.5966,116.7352,0.0464,1.1251,2.4112,0.0054,2692,1
15.85,21.1,5.9435,2.8724,9.0779,6.2784,150.7457,64.4789,18.1285,0.0354,1.4882,2.3139,0.0036,2105,1
17.1,28.69,6.919,4.778,9.5257,6.0145,46.426,285.841,247.4202,0.032,0.5592,2.2247,0.0162,2633,1
15.18,26.34,6.5526,5.6736,9.5715,6.4244,168.6399,26.6536,161.7838,0.0451,1.6523,2.6296,0.0157,4835,1
19.1,22.3,5.2136,4.3055,8.066,9.1007,118.2579,259.0127,235.581,0.0299,1.4543,0.0235,0.0066,5984,1
32.76,18.56,7.2613,3.2278,2.4604,6.4124,42.5951,189.3443,18.2007,0.0451,0.5283,0.0164,0.0133,4551,1
34.07,20.6,6.2375,2.0856,0.5914,9.4178,48.3367,60.8252,18.3467,0.0464,0.4361,2.8969,0.0179,2030,1
31.09,28.18,7.8993,2.8537,8.694,6.2937,29.495,60.6157,165.8171,0.0373,0.4718,2.9529,0.0062,5554,1
31.47,27.78,6.1818,3.1716,2.8196,9.0368,173.0804,57.8258,11.1504,0.0367,0.0226,2.2496,0.01,2626,1
16.99,16.43,7.9286,3.2721,9.2078,9.4533,169.985,270.6078,12.2662,0.0363,1.7507,0.0105,0.0073,2248,1
15.36,18.35,6.7783,4.9468,1.1375,9.2791,104.9053,34.7048,16.844,0.0314,1.785,0.025,0.0082,2689,1
33.57,26.17,5.0303,3.4756,1.3997,9.2645,174.0615,218.0913,103.904,0.0464,0.3796,0.0265,0.0148,2077,1
33.91,21.57,6.6587,4.9909,8.1721,6.2867,105.9587,224.037,110.0748,0.0385,0.8398,0.011,0.0069,2464,1
18.1,27.98,7.5201,4.1898,0.3658,9.398,47.9964,160.0389,237.3677,0.0405,1.2215,2.4896,0.0092,2822,1
31.17,16.41,5.4811,4.751,8.6605,9.2464,136.7372,68.3656,11.5729,0.0371,1.0948,0.0184,0.017,2658,1
15.38,26.85,5.1969,3.238,0.9081,6.235,127.7409,35.4467,141.5277,0.0346,0.4095,2.9731,0.0161,4975,1
30.24,25.3,6.9955,3.8684,9.6811,6.443,154.7735,54.5456,10.5225,0.0329,0.5952,0.0219,0.0065,2731,1
17.2,25.16,7.1172,5.5505,1.2996,9.1834,45.492,277.7107,23.5005,0.0436,1.2853,2.8031,0.0019,4995,1
32.2,19.87,7.7397,5.7028,8.5318,6.1841,29.198,191.0682,150.2438,0.0481,1.2659,0.0247,0.0067,4932,1
19.47,21.35,6.6338,3.7077,3.477,9.2115,43.9333,274.0092,240.1052,0.0333,0.3043,0.0144,0.0114,5950,1
33.38,15.12,5.019,2.7714,1.4014,9.3569,36.0362,58.3479,232.5373,0.0352,1.4242,0.0171,0.0025,5926,1
33,15.12,5.6696,5.7872,2.7968,6.3298,34.0936,28.7787,23.8851,0.0335,1.5727,0.0249,0.0082,2070,1
34.76,23.9,5.021,5.8199,9.8464,6.4956,148.9382,189.1408,196.7002,0.0328,0.4706,0.0203,0.0026,4711,1
15.5,15.64,5.6502,5.615,0.0083,9.3374,135.4031,26.2078,10.6382,0.046,0.1495,2.3255,0.0086,2561,1
34.47,16.46,5.112,5.8373,9.474,9.0254,46.299,242.8493,23.4621,0.0262,0.5007,0.0198,0.0073,2920,1
17.49,16.96,7.6302,2.7094,9.4715,9.1621,196.9315,182.5963,24.0618,0.0374,1.1566,2.0556,0.014,5943,1
30.71,24.67,6.3798,2.5044,9.6582,9.3682,40.1529,66.5355,13.4275,0.0261,0.2558,2.0654,0.0161,2628,1
17.75,26.44,5.7456,4.9213,9.5322,6.1756,30.2416,181.5375,205.6443,0.0346,1.2775,2.1566,0.0006,2718,1
15.69,28.06,5.9296,5.4999,2.8164,6.1601,182.3842,52.5336,139.5319,0.0496,1.334,2.485,0.007,2232,1
18.75,22.75,6.9955,2.9777,8.906,6.3562,165.9777,170.0123,23.1825,0.0408,1.1692,0.0231,0.0136,2484,1
31.39,29.63,5.5717,3.6941,8.2197,9.0604,30.4743,68.9771,207.626,0.0366,0.1301,0.0116,0.0039,2657,1
16.33,24.75,7.9439,5.2483,4.3378,9.1333,27.9697,47.4904,22.0988,0.0446,0.1591,0.0145,0.0035,2507,1
32.36,20.39,6.5894,4.613,3.6098,9.3573,31.0208,281.8785,20.9555,0.0337,0.214,0.0285,0.0117,4553,1
19.99,28.36,5.9077,5.2624,9.2023,6.3749,34.1679,52.0273,248.9676,0.0387,1.6823,2.1213,0.007,5838,1
33.31,25.79,5.8907,3.9984,8.3961,9.3236,149.278,183.1098,13.1026,0.0291,1.542,2.2319,0.0107,2127,1
19.12,23.09,7.6507,4.9212,3.099,6.4773,29.0638,160.1412,20.6615,0.0329,1.3393,2.5635,0.0126,2404,1
32.73,15.98,5.9405,4.652,1.7204,9.4224,170.6696,62.2929,150.9027,0.0466,1.94,2.2653,0.0147,2137,1
30.08,29.61,7.6204,3.015,2.0414,9.1213,117.7334,60.6061,14.8017,0.0257,1.0816,2.5452,0.012,5903,1
30.96,15.09,7.8401,2.3284,8.8756,6.2014,127.7093,48.4131,20.054,0.0298,0.7659,0.0239,0.0127,2556,1
31.2,29.9,6.9235,4.5312,9.3403,9.0539,152.7509,31.0584,161.7454,0.041,0.2692,0.018,0.0012,2558,1
33.38,20.85,6.8003,3.7301,2.2843,9.3259,47.7966,53.6423,13.8221,0.0401,1.7433,2.4151,0.003,2242,1
18.1,27.54,6.5034,2.8457,4.0365,9.2775,175.8265,272.2621,14.4864,0.0318,0.7981,0.0147,0.0078,5843,1
31.69,27.07,7.4728,5.6474,9.3957,9.0127,26.1975,173.5783,208.1933,0.0463,0.0708,2.9707,0.0148,2237,1
32.73,27.96,7.6059,4.6407,9.7067,6.3901,31.7422,48.9654,247.0787,0.0389,1.9635,0.0235,0.018,2394,1
15.18,27.84,7.0294,3.1781,4.2401,6.1329,36.3295,71.1615,16.4232,0.03,1.0226,2.2656,0.0154,2101,1
18.87,28.83,5.9955,2.9015,4.924,9.0603,43.5963,58.1992,17.3579,0.0365,1.7726,2.8825,0.0042,2929,1
34.77,27.76,6.5545,3.1914,3.1033,9.1819,39.7092,49.6923,12.9023,0.031,1.0982,0.0136,0.0178,5889,1
19.91,28.26,6.2176,3.7067,9.2602,6.2967,27.9063,69.7435,181.3146,0.0428,1.6297,0.0205,0.0019,2884,1
33.35,15.2,5.8913,2.4906,0.2409,6.0586,128.7205,25.2662,14.7346,0.0431,1.73,0.0122,0.0042,2562,1
16.13,18.29,5.4288,2.3914,0.8326,9.3404,109.0201,56.6001,151.919,0.0382,1.6062,0.0159,0.0031,2501,1
32.88,18,6.5781,2.0544,4.0415,9.4652,30.3927,219.8098,22.1367,0.0496,0.887,0.0273,0.0184,5054,1
30.6,29.37,5.3052,3.1498,8.9997,6.3343,112.71,201.4867,10.855,0.0339,0.1394,0.0254,0.0076,2744,1
19.43,20.77,7.4865,5.5591,8.2895,6.2844,136.8186,290.2853,10.7105,0.0404,0.6127,2.1512,0.0064,5470,1
15.75,28.78,7.9709,2.0238,3.3881,9.4592,35.614,277.0616,21.1065,0.0258,0.5488,0.0146,0.0002,2365,1
32.66,26.25,5.9006,4.7761,1.366,6.3842,30.8903,169.9622,23.9183,0.0434,0.1901,0.0161,0.0142,2662,1
34.6,20.8,7.3179,3.3908,8.7236,9.003,115.1268,259.4816,184.5763,0.0462,1.9934,2.903,0.0053,2057,1
34.64,29.34,7.4371,3.1217,3.3985,9.0258,138.792,250.8405,24.4101,0.0408,0.4171,2.9287,0.0091,2477,1
31.68,22.76,5.8395,5.8412,8.9741,6.3001,155.791,233.4018,20.5535,0.0329,1.2467,2.8089,0.0156,4746,1
32.6,17.07,5.4086,3.2688,8.119,9.0009,34.8597,221.5254,134.2925,0.0416,1.5278,0.027,0.0043,5910,1
31.74,20.95,5.3809,5.5685,9.5102,6.2237,130.0625,36.6531,239.4072,0.0459,1.5079,2.7451,0.0083,2340,1
33.26,28.07,7.6557,4.9071,1.7732,6.2143,177.4289,59.1436,229.1701,0.0323,1.3742,2.6059,0.0129,5402,1
30.66,19.62,6.1437,5.6292,4.4237,6.0045,25.1615,260.4902,216.4364,0.0371,1.6409,2.1389,0.0187,5224,1
19.25,25.53,7.1805,2.6498,4.1999,9.4887,31.8491,214.0697,187.1021,0.0445,0.3733,0.0176,0.0132,5107,1
18.92,24.07,7.995,5.9861,4.2771,6.3821,193.3216,37.8054,15.3885,0.0364,1.3732,2.86,0.0135,2154,1
16.13,25.08,7.8612,3.1241,4.9667,6.2484,175.8089,168.644,193.9996,0.0384,1.4996,2.705,0.0122,2655,1
33.98,20.39,7.5856,2.7606,9.0282,9.2756,45.9027,74.7463,155.3352,0.0427,0.5442,2.7047,0.0185,5710,1
32.21,22.09,6.224,3.9493,3.8106,6.3529,176.5834,31.8823,133.7547,0.0365,0.2205,0.0103,0.0095,2526,1
31.88,23.35,6.5725,4.3791,8.7504,6.1842,40.3799,231.5751,183.5774,0.0464,1.7856,0.0105,0.0158,5448,1
17.68,20.29,7.0369,2.5719,1.9324,9.0279,36.5785,248.2695,160.3159,0.0265,0.3536,0.0274,0.0157,4852,1
16.8,22.61,6.7623,2.2183,8.0851,6.0619,113.2356,227.2135,11.7179,0.033,0.0827,0.0123,0.0012,5827,1
31.45,29.21,6.1926,4.1682,8.9239,6.4303,41.2971,47.2596,227.6826,0.0357,1.7352,2.8535,0.0042,5196,1
19.4,18.58,7.1844,3.76,9.8085,9.1142,153.7084,277.6073,221.2881,0.04,0.3278,2.4637,0.0123,2512,1
18.7,25.48,6.4825,2.7512,8.8612,6.3255,102.1731,30.7383,193.5017,0.0449,0.6439,0.0274,0.008,2980,1
18.22,23.81,7.538,4.2846,3.0016,9.2154,185.1973,37.117,170.062,0.0457,1.3349,2.1696,0.0002,2460,1
16.95,22.85,5.4744,5.8032,1.3252,6.4992,33.41,174.8861,238.9799,0.0496,0.1119,2.1086,0.0094,5237,1
18.83,19.26,7.1895,2.6977,8.3272,6.2929,118.3372,284.3599,23.6824,0.0417,0.3883,2.1372,0.0081,2665,1
34.22,25.2,5.2743,4.07,8.7743,6.3973,176.154,30.7155,11.3285,0.0317,1.3994,2.288,0.0111,2688,1
30.41,24.6,6.8951,3.7025,9.7097,9.178,32.4449,56.7963,22.0205,0.0277,1.6594,0.0294,0.0174,2848,1
32.68,19.41,6.0242,5.3886,1.5864,6.4241,48.9614,291.3185,18.39,0.0433,1.0008,0.0122,0.0019,2728,1
34.53,25.2,6.0144,5.4991,4.3923,9.3109,38.2673,62.2879,20.9869,0.0414,1.5064,2.655,0.0011,2174,1
15.83,28.31,7.4697,5.2794,4.4775,6.3971,39.1947,296.7564,169.4177,0.0363,1.6797,2.053,0.0122,2324,1
33.31,28.66,5.4397,3.5719,1.4719,9.1486,28.064,48.9186,18.3315,0.0288,0.6264,2.1135,0.0079,2074,1
15.31,28.47,5.1992,2.8552,1.3775,9.0899,120.0509,230.2133,157.8838,0.0491,0.2746,0.0203,0.0086,2747,1
30.11,15.29,7.2191,2.5651,0.3851,9.1365,34.7717,231.112,18.9918,0.045,0.1839,2.3971,0.0126,2834,1
33.85,25.98,6.6968,3.6005,1.3217,6.4509,44.3291,150.5015,129.2642,0.0359,1.9641,0.0106,0.0123,5846,1
34.27,27.17,5.4986,4.527,8.5144,6.414,124.0612,279.6677,24.5515,0.0378,0.9382,0.0104,0.0114,2817,1
15.7,18.31,7.9391,2.8693,8.8382,6.0464,33.2735,65.3308,240.2514,0.0253,1.624,0.0233,0.0162,5686,1
15.35,17.28,6.4367,4.4789,2.8323,9.4246,30.005,64.383,23.8328,0.0285,1.229,0.0194,0.0021,5021,1
32.2,29.35,6.5259,2.6703,8.7034,9.4099,33.8873,161.0051,22.1464,0.0423,0.5452,0.0274,0.0094,5704,1
15.91,27.02,7.1581,3.14,9.8916,9.398,172.0046,222.4139,247.0805,0.0287,0.9655,0.0199,0.0139,5933,1
32.78,18.24,6.4407,4.8874,3.4961,6.3015,173.9639,150.9714,23.8927,0.0429,0.9977,2.142,0.0069,5703,1
16.57,26.24,6.1025,4.3942,9.05,9.2354,141.7668,45.6376,121.6832,0.0377,1.3657,2.6897,0.0184,5291,1
33.66,16.24,6.9772,4.4522,1.1604,9.3692,144.1402,183.7147,19.1917,0.0275,1.5471,0.0215,0.0028,5769,1
18.56,16.26,6.3542,5.7443,8.8846,6.3806,37.5514,164.8623,10.2147,0.039,1.7738,2.4069,0.0052,4770,1
19.52,20.52,6.8464,3.1108,0.6294,9.1551,155.193,155.8784,155.1096,0.0312,0.954,2.2926,0.0141,2379,1
15.21,29.17,5.9966,4.3589,9.6752,6.375,34.9458,28.4342,204.8477,0.0441,1.2908,2.6104,0.0161,5688,1
17.11,17.6,5.441,5.355,8.5767,9.0955,114.8389,44.1011,205.9771,0.0457,0.4321,0.0114,0.0112,2342,1
31.41,27.26,6.2779,5.841,4.4813,6.0003,28.646,60.2977,16.0066,0.0303,0.2353,0.0258,0.0159,2141,1
33.37,18.9,5.8935,2.5046,8.3513,9.1765,48.3075,63.8333,24.6218,0.0352,1.978,0.0238,0.0134,2939,1
31.37,15.09,6.0453,4.8148,9.8459,9.1015,35.9857,154.1472,11.0629,0.0347,1.2071,2.736,0.0035,2473,1
17.48,24.83,6.1836,4.5341,0.5641,9.4282,101.0793,68.2143,23.5679,0.0436,1.4509,2.8885,0.0175,2494,1
19.11,16.56,6.801,5.5755,8.1305,6.0342,116.526,188.421,134.2439,0.0371,1.4914,2.6746,0.0051,5822,1
15.81,24.45,7.848,4.3429,8.3085,9.1106,115.1991,205.3165,20.8626,0.0323,0.4424,0.0109,0.0174,2472,1
32.46,27.29,5.8616,5.7507,4.1177,9.3127,27.238,60.4558,108.2896,0.0387,1.9357,2.5415,0.0146,5132,1
33.43,25.25,7.5234,4.0957,3.3901,6.1936,32.7597,213.2226,20.0111,0.028,0.4469,0.026,0.0067,2852,1
31.02,19.53,6.0935,3.5658,4.5511,9.4694,37.8656,38.7299,245.9746,0.0458,0.6126,0.0156,0.0145,2716,1
15.29,25.62,5.5395,2.825,8.1038,9.1346,47.5191,181.6982,168.1864,0.0315,0.5103,2.8035,0.0031,4822,1
33.27,24.91,5.5346,2.0431,9.8994,6.3922,181.649,284.1123,119.7351,0.0317,1.2617,0.0248,0.0083,2472,1
31.02,28.79,6.3808,4.8168,1.8098,9.0768,25.2549,37.9453,220.6471,0.0423,0.4855,2.6429,0.0045,2272,1
34.02,28.5,7.7672,4.1246,1.4677,6.2146,46.1974,31.9875,14.3026,0.0338,1.0648,2.207,0.0005,2659,1
16.81,19.85,6.9775,5.4654,8.9376,9.0459,34.3781,261.0851,11.6596,0.0292,1.5838,0.0137,0.0152,5281,1
17.75,20,6.288,5.0835,9.2859,6.0287,29.8716,159.0654,221.8044,0.0324,0.6136,0.0139,0.0081,5453,1
33.2,26.41,5.5527,5.446,4.2818,9.4647,169.6921,289.3771,24.0675,0.0334,0.9239,2.827,0.0142,5177,1
18.43,28.47,6.6979,2.3057,0.408,6.0452,38.6134,28.379,19.3582,0.0465,1.909,2.8596,0.005,5258,1
19.88,25.14,7.6391,3.2435,4.0936,6.4847,33.1961,59.7856,170.1611,0.0367,0.8552,0.0266,0.0083,2372,1
